Project_ID,Project_year,Host_Country,HostInstitute,ZIPcode_Host,Host_city,project_start,Project_end,MainDisciplin,MainDiscNummer
148524,2013,FR,Institut des Sciences Cognitives Université Lyon 1,,Lyon,01.09.2013,31.08.2014,Social sciences,102
148526,2013,MA,Centre Jacques Berque pour les Etudes en Sciences Humaines et Sociales,,Rabat,01.08.2013,31.07.2014,Social sciences,102
148528,2013,US,Department of Political Science University of California,94720-1950,Berkeley,01.02.2014,31.01.2015,Social sciences,102
148528,2013,DE,Institut für Soziologie Ludwig-Maximilian-Universität München,80801,München,01.02.2014,31.01.2015,Social sciences,102
148533,2013,NE,Lab. d'Etudes et de Recherche sur les Dynamiques sociales et le Dévelop. Local LASDEL,12901,Niamey,01.08.2013,31.07.2014,Social sciences,102
148533,2013,BF,Laboratoire Citoyennetés,,Ouagadougou,01.08.2013,31.07.2014,Social sciences,102
148534,2013,US,J. F. Kennedy School of Government Harvard University,2138,Cambridge,01.09.2013,31.08.2014,Social sciences,102
148536,2013,US,Department of Economics Stern School of Business New York University,10012,New York,01.09.2013,31.08.2014,Social sciences,102
148544,2013,US,School of Law Columbia University,10027-7297,New York,01.08.2013,31.01.2015,Social sciences,102
148548,2013,NL,European Studies Faculty of Humanities University of Amsterdam,1012,VB Amsterdam,01.10.2013,30.09.2014,Social sciences,102
148548,2013,NL,Institute for Migration and Ethnic Studies University of Amsterdam,1012 DL,Amsterdam,01.10.2013,30.09.2014,Social sciences,102
148548,2013,NL,Nijmegen School of Management Radboud University Nijmegen,6500 HK,Nijmegen,01.10.2013,30.09.2014,Social sciences,102
148556,2013,US,Boston University Dept. of Economics,2215,Boston,01.09.2013,30.06.2014,Social sciences,102
148571,2013,US,"Robert F. Wagner Graduate School of Public Service, NYU Wagner New York University",10012-9604,New York,01.10.2013,31.03.2015,Social sciences,102
148571,2013,US,School of International and Public Affairs Columbia University in the City of New York,10027,New York,01.10.2013,31.03.2015,Social sciences,102
148575,2013,FR,EXPERICE LSHS Université Paris 13,93430,Villetaneuse,01.09.2013,30.06.2014,Social sciences,102
148580,2013,US,Paul H. Nitze School of Advanced International Studies SAIS Johns Hopkins University,20036,Washington,01.06.2013,31.05.2014,Social sciences,102
148582,2013,DE,Cluster of Excellence The Formation of Normative Orders Goethe University Frankfurt/Main,60323,Frankfurt/Main,01.05.2014,31.10.2015,Social sciences,102
148582,2013,CA,Faculty of Law University of Toronto,M5S 2C5,Toronto,01.05.2014,31.10.2015,Social sciences,102
148601,2013,GB,University of Oxford Department of Economics,OX1 3UQ,Oxford,01.09.2013,28.02.2015,Social sciences,102
148615,2013,US,School of Law Duke University,27708-0360,Durham,01.08.2013,31.07.2014,Social sciences,102
148620,2013,US,Yale Law School Yale University,6511,New Haven,01.08.2013,31.05.2014,Social sciences,102
148657,2013,BE,"Media, Movements, and Politics (M2P) Department of Political Science University of Antwerpen",2000,Antwerpen,01.09.2013,28.02.2015,Social sciences,102
148669,2013,US,Department of Political Science Columbia University,10027,New York,01.02.2014,31.07.2015,Social sciences,102
148674,2013,DE,Max-Planck-Institut für Ausländisches und öffentliches Recht und Völkerrecht,69120,Heidelberg,01.06.2013,30.11.2013,Social sciences,102
148675,2013,US,Department of Economics University Princeton,08544-1021,Princeton,01.09.2013,31.08.2014,Social sciences,102
148678,2013,US,Department of Management The Wharton School University of Pennsylvania,19104,Philadelphia,01.06.2013,30.11.2014,Social sciences,102
148680,2013,IN,Centre for the Study of Developing Societies,110054,New Delhi,01.10.2013,30.09.2014,Social sciences,102
148680,2013,GB,Institute of Social and Cultural Anthropology Oxford University,OX2 6PE,Oxford,01.10.2013,30.09.2014,Social sciences,102
148684,2013,US,Department of Government Harvard University,MA 02138,"Cambridge, MA",01.09.2013,28.02.2014,Social sciences,102
148684,2013,DE,Fakultät für Politik- und Verwaltungswissenschaft Universität Konstanz,78457,Konstanz,01.09.2013,28.02.2014,Social sciences,102
148686,2013,US,Berkman Center for Internet and Society Harvard Law School,2138,Cambridge,01.09.2014,31.08.2015,Social sciences,102
148688,2013,AU,Arts of Design and Management Research CSOW College of Business/ School of Management RMIT University,3001,Melbourne,01.09.2013,28.02.2015,Social sciences,102
148699,2013,CA,Faculty of Law McGill University,H3A 1W9,Montréal,01.10.2013,30.09.2014,Social sciences,102
148701,2013,US,Kelley School of Business Indiana University,47405,Bloomington,01.08.2013,31.07.2014,Social sciences,102
148703,2013,SG,INSEAD Graduate Business School,138676,Singapore,01.09.2013,31.08.2014,Social sciences,102
148712,2013,US,"Berkeley Center for Law, Business and the Economy (BCLBE), School of Law University of California at Berkeley",94705-7220,"Berkeley, CA",01.08.2013,31.07.2014,Social sciences,102
148713,2013,US,Stern School of Business New York University,10012-1126,New York,01.07.2013,30.06.2014,Social sciences,102
148714,2013,IT,Department of Political and Social Sciences European University Institute,50014,San Domenico di Fiesole,01.10.2013,31.03.2014,Social sciences,102
148719,2013,US,J. F. Kennedy School of Government Harvard University,2138,Cambridge,01.09.2013,31.08.2014,Social sciences,102
148723,2013,US,Department of Communication Studies Northwestern University,60208,"Evanston, IL",01.08.2013,30.04.2014,Social sciences,102
148724,2013,US,Department of Operations Research and Financial Engineering Princeton University,8544,Princeton,01.09.2013,31.08.2014,Social sciences,102
148727,2013,US,California Institute of Technology Div. of the Humanities and Social Sciences,91125,Pasadena,01.09.2013,30.06.2014,Social sciences,102
148728,2013,US,University of California San Diego,92093-0116,La Jolla,01.01.2014,30.06.2014,Social sciences,102
148730,2013,CN,School of Economics and Management Tsinghua University,100084,Beijing,01.09.2013,31.05.2014,Social sciences,102
148769,2013,US,Booth School of Business University of Chicago,60637,Chicago,01.09.2013,28.02.2015,Social sciences,102
148769,2013,US,"Stanford University Hoover Institution on war, revolution and peace",94305-6010,Stanford,01.09.2013,28.02.2015,Social sciences,102
148783,2013,BR,Institute of Education and Research Instituto de Ensino e Pesquisa INSPER,04546-042,Sao Paulo,01.04.2014,31.03.2015,Social sciences,102
148784,2013,FI,University of Helsinki Faculty of Law,14,Helsinki,01.09.2013,31.05.2014,Social sciences,102
148789,2013,US,School of International and Public Affairs Columbia University in the City of New York,10027,New York,01.09.2013,28.02.2014,Social sciences,102
148790,2013,US,College of Law Florida International University,33199,"Miami, Florida",01.09.2013,31.08.2014,Social sciences,102
148791,2013,FR,Centre de Recherches Sémiotiques Faculté des Lettres et des Sciences Humaines Université de Limoges,87036,Limoges,01.09.2013,28.02.2015,Social sciences,102
148796,2013,GB,London School of Economics and Political Science,WC2A 2AE,London,01.07.2013,31.12.2014,Social sciences,102
148809,2013,IN,Centre of Social Medicine & Community Health School of Social Sciences Jawaharlal Nehru University,110067,New Dehli,01.11.2013,30.04.2015,Social sciences,102
148809,2013,US,"University of California, Berkeley Dept of Anthropology",94720-3710,"Berkeley, CA",01.11.2013,30.04.2015,Social sciences,102
148817,2013,DE,Institute for Environment and Human Security United Nations University,53113,Bonn,01.01.2014,30.09.2014,Social sciences,102
148828,2013,US,School of Law Columbia University,10027-7297,New York,01.08.2013,28.02.2014,Social sciences,102
148830,2013,US,Department of Philosophy Columbia University,10027,New York,01.09.2013,28.02.2015,Social sciences,102
148864,2013,IT,Department of Political and Social Sciences European University Institute,50014,San Domenico di Fiesole,01.09.2013,28.02.2014,Social sciences,102
148870,2013,US,Department of Sociology Michigan State University,48824,East Lansing,01.05.2014,30.04.2015,Social sciences,102
148876,2013,US,"Dept. of Environmental Science, Policy and Management University of California, Berkeley",94720-3114,Berkeley,01.01.2014,30.06.2015,Social sciences,102
148943,2013,US,School of Business Stanford University,94305-5015,Stanford,01.09.2013,30.06.2014,Social sciences,102
148963,2013,US,Harris School of Public Policy University of Chicago,60637,Chicago,01.10.2013,30.09.2014,Social sciences,102
149089,2013,JP,School of Commerce Commerce Department Waseda University,169-8050,Tokyo,01.06.2013,31.12.2013,Social sciences,102
149089,2013,JP,Tok Laboratory of Insurance Faculty of Commerce Kansai University,564-8680,Osaka,01.06.2013,31.12.2013,Social sciences,102
151177,2013,IT,Dipartimento di sociologia e ricerca sociale Università degli Studi di Milano-Bicocca,20126,Milano,01.04.2014,31.03.2016,Social sciences,102
151177,2013,CH,Haute école de travail social et de la santé - Vaud HES-SO,1010,Lausanne,01.04.2014,31.03.2016,Social sciences,102
151177,2013,FR,Lab. d'Economie et de Sociologie de Travail Université de Provence,13626,Aix-en-Provence Cedex 1,01.04.2014,31.03.2016,Social sciences,102
151203,2013,GB,"Dept. of Internat. Relations London School of Economics and Political Science, LSE",WC2A 2AE,London,01.02.2014,31.01.2015,Social sciences,102
151561,2013,HU,Central European University Dept. of international relations,1051,Budapest,01.01.2014,31.08.2014,Social sciences,102
151570,2013,DE,Max-Planck-Institut für Immaterialgüter- und Wettbewerbsrecht,80539,München,01.08.2014,31.07.2015,Social sciences,102
151588,2013,US,Center for Neuroeconomics  New York University,10003,"New York, NY",01.03.2014,31.08.2015,Social sciences,102
151596,2013,CA,Faculty of Management McGill University,H3A 1G5,Montréal,01.04.2014,30.09.2015,Social sciences,102
151599,2013,GB,Department of Epidemiology & Public Health University College London,WC1E 6BT,London,01.09.2014,31.08.2015,Social sciences,102
151659,2013,GB,Centre for Economic Performance London School of Economics,WC2A 2AE,London,01.03.2014,31.08.2014,Social sciences,102
151659,2013,US,Departement of Economics University of California Davis,95616,Davis,01.03.2014,31.08.2014,Social sciences,102
151660,2013,HR,Institut für Strafrecht Universität Zagreb,10000,Zagreb,01.12.2013,31.05.2014,Social sciences,102
151675,2013,GB,Faculty of Law University College London,WC1H OEG,London,01.04.2014,31.03.2015,Social sciences,102
151684,2013,US,School of Law Columbia University,10027-7297,New York,01.12.2013,30.11.2014,Social sciences,102
151686,2013,US,Center for Muslim-Christian Understanding Edmund A. Walsh School of Foreign Service Georgetown University,20057,Washington,01.01.2014,31.08.2014,Social sciences,102
151688,2013,US,Haas School of Business University of California,94720-1900,Berkeley,01.02.2014,31.07.2014,Social sciences,102
151745,2013,FR,UFR des Sciences Sociales Université de Versailles Saint-Quentin-en-Yv,78047,Guyancourt Cedex,01.01.2014,31.12.2014,Social sciences,102
151746,2013,EC,Programa andino de derechos humanos Universidad Andina Simon Bolivar,,Quito,01.01.2014,30.06.2014,Social sciences,102
151752,2013,FR,Centre d'études africaines (CEAf) EHESS,75006,Paris,01.01.2014,31.12.2014,Social sciences,102
151753,2013,NL,Dept. of Organization and Person. Management Rotterdam School of Management Erasmus University,3000,DR Rotterdam,01.06.2014,30.11.2015,Social sciences,102
151754,2013,US,Center Study of Poverty and Inequality Department of Sociology Stanford University,CA 94305,Stanford,01.01.2014,30.06.2015,Social sciences,102
151754,2013,DE,Wissenschaftszentrum Berlin für Sozialforschung (WZB),10785,Berlin,01.01.2014,30.06.2015,Social sciences,102
151767,2013,DE,Mannheimer Zentrum für Europäische Sozialforschung (MZES) Universität Mannheim,68131,Mannheim,01.09.2014,29.02.2016,Social sciences,102
151768,2013,GB,School of Government and International Affairs Durham University,DH1 3TU,Durham,01.01.2014,30.06.2014,Social sciences,102
151777,2013,AU,Department of Chemistry Materials and Forensic Science,2007,Sydney,01.03.2014,31.08.2015,Social sciences,102
151790,2013,US,Department of Sociology University of Wisconsin-Madison,53706-1393,Madison,01.02.2014,31.07.2014,Social sciences,102
151817,2013,US,Centre for Human Rights and Global Justice New York University School of Law,10012-1099,New York,01.01.2014,31.12.2014,Social sciences,102
151864,2013,CA,McGill University,H3A 1B1,Montréal,01.02.2014,31.07.2015,Social sciences,102
151893,2013,DE,Institut für Öffentliches Recht Rechtswissenschaftliche Fakultät Albert-Ludwigs-Universität Freiburg,79085,Freiburg,01.07.2014,31.12.2015,Social sciences,102
151893,2013,DE,Max-Planck-Institut für Ausländisches und öffentliches Recht und Völkerrecht,69120,Heidelberg,01.07.2014,31.12.2015,Social sciences,102
151907,2013,AU,Faculty of Life and Social sciences Swinburne University of Technology,,Melbourne,01.02.2014,31.07.2014,Social sciences,102
151924,2013,FR,Laboratoire IDHE Institutions et dynamiques historiques de l'économie Ecole Normale Supérieure de Cachan,94235,Cachan Cedex,01.05.2014,31.10.2015,Social sciences,102
151926,2013,GB,School of Government and Society University of Birmingham,B15 2TT,Birmingham,01.09.2014,31.05.2015,Social sciences,102
151933,2013,CA,Faculty of Law University of British Columbia,V6T 1Z1,Vancouver,01.02.2014,31.01.2015,Social sciences,102
151933,2013,GB,Queen Mary University of London,WC2A 3JB,London,01.02.2014,31.01.2015,Social sciences,102
151946,2013,SG,Department of Geography National University Singapore,117 570,Singapore,01.02.2014,31.08.2014,Social sciences,102
151946,2013,GB,Inst. of Cognitive and Evolut. Anthropology University of Oxford,OX1 2JD,Oxford,01.02.2014,31.08.2014,Social sciences,102
151980,2013,BE,"Managerial Economics, Strategy and Innovation Katholieke Universiteit",3000,Leuven,01.03.2014,31.08.2015,Social sciences,102
151991,2013,US,Berkman Center for Internet and Society Harvard Law School,2138,Cambridge,01.12.2013,31.08.2014,Social sciences,102
151992,2013,US,Department of Economics University of Pennsylvania,19104-6297,Philadelphia,01.11.2013,30.09.2014,Social sciences,102
151993,2013,US,Watson Institute for International Studies Brown University,02912-1970,Providence,01.01.2014,31.01.2015,Social sciences,102
151993,2013,US,Weatherhead Center for International Affairs Harvard University,MA 02138,Cambridge,01.01.2014,31.01.2015,Social sciences,102
151995,2013,US,Stern School of Business New York University,10012-1126,New York,01.01.2014,31.12.2014,Social sciences,102
152006,2013,FR,Maison de l'Orient et de la Méditerranée Université Lumière Lyon 2 - CNRS,69365,Lyon Cedex 07,01.01.2014,30.06.2015,Social sciences,102
152006,2013,GB,University of Manchester,PR2 9HT,Manchester,01.01.2014,30.06.2015,Social sciences,102
152023,2013,US,Department of Mechanical Engineering Stanford University,94305,Standford,01.02.2014,31.01.2015,Social sciences,102
